filepath,first_timestamp,total_duration
filepath_to_file_11269,1711455000,600
filepath_to_file_11270,1711455600,600
filepath_to_file_11271,1711456200,600
filepath_to_file_11272,1711456800,600
filepath_to_file_11273,1711457400,600
filepath_to_file_11274,1711458000,600
filepath_to_file_11275,1711458600,600
filepath_to_file_11276,1711459800,600
filepath_to_file_11277,1711460400,600
filepath_to_file_11278,1711461000,600
filepath_to_file_11279,1711461600,600
filepath_to_file_11280,1711462200,600
filepath_to_file_11281,1711462800,600
filepath_to_file_11282,1711463400,600
filepath_to_file_11283,1711464000,600
filepath_to_file_11284,1711464600,600
filepath_to_file_11285,1711465200,600
filepath_to_file_11286,1711465800,600
filepath_to_file_11287,1711466400,600
filepath_to_file_11288,1711507800,600
filepath_to_file_11289,1711508400,600
filepath_to_file_11290,1711509000,600
filepath_to_file_11291,1711509600,600
filepath_to_file_11292,1711510200,600
filepath_to_file_11293,1711510800,600
filepath_to_file_11294,1711511400,600
filepath_to_file_11295,1711512000,600
filepath_to_file_11296,1711512600,600
filepath_to_file_11297,1711513200,600
filepath_to_file_11298,1711513800,600
filepath_to_file_11299,1711514400,600
filepath_to_file_11300,1711515000,600
filepath_to_file_11301,1711515600,600
filepath_to_file_11302,1711516200,600
filepath_to_file_11303,1711516800,600
filepath_to_file_11304,1711517400,600
filepath_to_file_11305,1711518000,600
filepath_to_file_11306,1711518600,600
filepath_to_file_11307,1711519200,600
filepath_to_file_11308,1711519800,600
filepath_to_file_11309,1711520400,600
filepath_to_file_11310,1711521000,600
filepath_to_file_11311,1711521600,600
filepath_to_file_11312,1711522200,600
filepath_to_file_11313,1711522800,600
filepath_to_file_11314,1711523400,600
filepath_to_file_11315,1711524000,600
filepath_to_file_11316,1711524600,600
filepath_to_file_11317,1711525200,600
filepath_to_file_11318,1711525800,600
filepath_to_file_11319,1711526400,600
filepath_to_file_11320,1711527000,600
filepath_to_file_11321,1711527600,600
filepath_to_file_11322,1711528200,600
filepath_to_file_11323,1711528800,600
filepath_to_file_11324,1711529400,600
filepath_to_file_11325,1711530000,600
filepath_to_file_11326,1711530600,600
filepath_to_file_11327,1711531200,600
filepath_to_file_11328,1711531800,600
filepath_to_file_11329,1711532400,600
filepath_to_file_11330,1711533000,600
filepath_to_file_11331,1711533600,600
filepath_to_file_11332,1711534200,600
filepath_to_file_11333,1711534800,600
filepath_to_file_11334,1711535400,600
filepath_to_file_11335,1711536000,600
filepath_to_file_11336,1711536600,600
filepath_to_file_11337,1711537200,600
filepath_to_file_11338,1711537800,600
filepath_to_file_11339,1711538400,600
filepath_to_file_11340,1711539000,600
filepath_to_file_11341,1711539600,600
filepath_to_file_11342,1711540200,600
filepath_to_file_11343,1711540800,600
filepath_to_file_11344,1711541400,600
filepath_to_file_11345,1711542000,600
filepath_to_file_11346,1711542600,600
filepath_to_file_11347,1711543200,600
filepath_to_file_11348,1711543800,600
filepath_to_file_11349,1711544400,600
filepath_to_file_11350,1711545000,600
filepath_to_file_11351,1711545600,600
filepath_to_file_11352,1711546200,600
filepath_to_file_11353,1711546800,600
filepath_to_file_11354,1711547400,600
filepath_to_file_11355,1711548000,600
filepath_to_file_11356,1711548600,600
filepath_to_file_11357,1711549200,600
filepath_to_file_11358,1711549800,600
filepath_to_file_11359,1711550400,600
filepath_to_file_11360,1711551000,600
filepath_to_file_11361,1711551600,600
filepath_to_file_11362,1711552200,600
filepath_to_file_11363,1711552800,600
filepath_to_file_11364,1711554600,600
filepath_to_file_11365,1711555200,600
filepath_to_file_11366,1711555800,600
filepath_to_file_11367,1711556400,600
filepath_to_file_11368,1711557000,600
filepath_to_file_11369,1711557600,600
filepath_to_file_11370,1711558200,600
filepath_to_file_11371,1711558800,600
filepath_to_file_11372,1711559400,600
filepath_to_file_11373,1711560000,600
filepath_to_file_11374,1711560600,600
filepath_to_file_11375,1711561200,600
filepath_to_file_11376,1711561800,600
filepath_to_file_11377,1711562400,600
filepath_to_file_11378,1711563000,600
filepath_to_file_11379,1711563600,600
filepath_to_file_11380,1711564200,600
filepath_to_file_11381,1711564800,600
filepath_to_file_11382,1711565400,600
filepath_to_file_11383,1711566000,600
filepath_to_file_11384,1711566600,600
filepath_to_file_11385,1711567200,600
filepath_to_file_11386,1711567800,600
filepath_to_file_11387,1711568400,600
filepath_to_file_11388,1711569000,600
filepath_to_file_11389,1711569600,600
filepath_to_file_11390,1711570200,600
filepath_to_file_11391,1711570800,600
filepath_to_file_11392,1711571400,600
filepath_to_file_11393,1711572000,600
filepath_to_file_11394,1711572600,600
filepath_to_file_11395,1711573200,600
filepath_to_file_11396,1711573800,600
filepath_to_file_11397,1711574400,600
filepath_to_file_11398,1711575000,600
filepath_to_file_11399,1711575600,600
filepath_to_file_11400,1711576200,600
filepath_to_file_11401,1711576800,600
filepath_to_file_11402,1711577400,600
filepath_to_file_11403,1711578000,600
filepath_to_file_11404,1711578600,600
filepath_to_file_11405,1711579200,600
filepath_to_file_11406,1711579800,600
filepath_to_file_11407,1711580400,600
filepath_to_file_11408,1711581000,600
filepath_to_file_11409,1711581600,600
filepath_to_file_11410,1711582200,600
filepath_to_file_11411,1711582800,600
filepath_to_file_11412,1711583400,600
filepath_to_file_11413,1711584000,600
filepath_to_file_11414,1711584600,600
filepath_to_file_11415,1711585200,600
filepath_to_file_11416,1711585800,600
filepath_to_file_11417,1711586400,600
filepath_to_file_11418,1711587000,600
filepath_to_file_11419,1711587600,600
filepath_to_file_11420,1711588200,600
filepath_to_file_11421,1711588800,600
filepath_to_file_11422,1711589400,600
filepath_to_file_11423,1711590000,600
filepath_to_file_11424,1711590600,600
filepath_to_file_11425,1711591200,600
filepath_to_file_11426,1711591800,600
filepath_to_file_11427,1711592400,600
filepath_to_file_11428,1711593000,600
filepath_to_file_11429,1711593600,600
filepath_to_file_11430,1711594200,600
filepath_to_file_11431,1711594800,600
filepath_to_file_11432,1711595400,600
filepath_to_file_11433,1711596000,600
filepath_to_file_11434,1711596600,600
filepath_to_file_11435,1711597200,600
filepath_to_file_11436,1711597800,600
filepath_to_file_11437,1711598400,600
filepath_to_file_11438,1711599000,600
filepath_to_file_11439,1711599600,600
filepath_to_file_11440,1711600200,600
filepath_to_file_11441,1711600800,600
filepath_to_file_11442,1711601400,600
filepath_to_file_11443,1711602000,600
filepath_to_file_11444,1711602600,600
filepath_to_file_11445,1711603200,600
filepath_to_file_11446,1711603800,600
filepath_to_file_11447,1711605000,600
filepath_to_file_11448,1711605600,600
filepath_to_file_11449,1711606200,600
filepath_to_file_11450,1711606800,600
filepath_to_file_11451,1711607400,600
filepath_to_file_11452,1711608000,600
filepath_to_file_11453,1711608600,600
filepath_to_file_11454,1711609200,600
filepath_to_file_11455,1711609800,600
filepath_to_file_11456,1711610400,600
filepath_to_file_11457,1711611000,600
filepath_to_file_11458,1711611600,600
filepath_to_file_11459,1711612200,600
filepath_to_file_11460,1711612800,600
filepath_to_file_11461,1711613400,600
filepath_to_file_11462,1711614000,600
filepath_to_file_11463,1711614600,600
filepath_to_file_11464,1711615200,600
filepath_to_file_11465,1711615800,600
filepath_to_file_11466,1711616400,600
filepath_to_file_11467,1711617000,600
filepath_to_file_11468,1711617600,600
filepath_to_file_11469,1711618200,600
filepath_to_file_11470,1711618800,600
filepath_to_file_11471,1711619400,600
filepath_to_file_11472,1711620000,600
filepath_to_file_11473,1711620600,600
filepath_to_file_11474,1711621200,600
filepath_to_file_11475,1711621800,600
filepath_to_file_11476,1711622400,600
filepath_to_file_11477,1711623000,600
filepath_to_file_11478,1711623600,600
filepath_to_file_11479,1711624200,600
filepath_to_file_11480,1711624800,600
filepath_to_file_11481,1711625400,600
filepath_to_file_11482,1711626000,600
filepath_to_file_11483,1711626600,600
filepath_to_file_11484,1711627200,600
filepath_to_file_11485,1711627800,600
filepath_to_file_11486,1711628400,600
filepath_to_file_11487,1711629000,600
filepath_to_file_11488,1711629600,600
filepath_to_file_11489,1711630200,600
filepath_to_file_11490,1711630800,600
filepath_to_file_11491,1711631400,600
filepath_to_file_11492,1711632000,600
filepath_to_file_11493,1711632600,600
filepath_to_file_11494,1711633200,600
filepath_to_file_11495,1711633800,600
filepath_to_file_11496,1711634400,600
filepath_to_file_11497,1711635000,600
filepath_to_file_11498,1711635600,600
filepath_to_file_11499,1711636200,600
filepath_to_file_11500,1711636800,600
filepath_to_file_11501,1711637400,600
filepath_to_file_11502,1711638000,600
filepath_to_file_11503,1711638600,600
filepath_to_file_11504,1711671600,600
filepath_to_file_11505,1711672200,600
filepath_to_file_11506,1711672800,600
filepath_to_file_11507,1711673400,600
filepath_to_file_11508,1711674000,600
filepath_to_file_11509,1711674600,600
filepath_to_file_11510,1711675200,600
filepath_to_file_11511,1711675800,600
filepath_to_file_11512,1711676400,600
filepath_to_file_11513,1711677000,600
filepath_to_file_11514,1711677600,600
filepath_to_file_11515,1711678200,600
filepath_to_file_11516,1711678800,600
filepath_to_file_11517,1711679400,600
filepath_to_file_11518,1711680000,600
filepath_to_file_11519,1711680600,600
filepath_to_file_11520,1711681200,600
filepath_to_file_11521,1711681800,600
filepath_to_file_11522,1711682400,600
filepath_to_file_11523,1711683000,600
filepath_to_file_11524,1711683600,600
filepath_to_file_11525,1711684200,600
filepath_to_file_11526,1711684800,600
filepath_to_file_11527,1711685400,600
filepath_to_file_11528,1711686000,600
filepath_to_file_11529,1711686600,600
filepath_to_file_11530,1711687200,600
filepath_to_file_11531,1711687800,600
filepath_to_file_11532,1711688400,600
filepath_to_file_11533,1711689000,600
filepath_to_file_11534,1711689600,600
filepath_to_file_11535,1711690200,600
filepath_to_file_11536,1711690800,600
filepath_to_file_11537,1711691400,600
filepath_to_file_11538,1711692000,600
filepath_to_file_11539,1711692600,600
filepath_to_file_11540,1711693200,600
filepath_to_file_11541,1711693800,600
filepath_to_file_11542,1711694400,600
filepath_to_file_11543,1711695000,600
filepath_to_file_11544,1711695600,600
filepath_to_file_11545,1711696200,600
filepath_to_file_11546,1711696800,600
filepath_to_file_11547,1711697400,600
filepath_to_file_11548,1711698000,600
filepath_to_file_11549,1711698600,600
filepath_to_file_11550,1711699200,600
filepath_to_file_11551,1711699800,600
filepath_to_file_11552,1711700400,600
filepath_to_file_11553,1711701000,600
filepath_to_file_11554,1711701600,600
filepath_to_file_11555,1711702200,600
filepath_to_file_11556,1711702800,600
filepath_to_file_11557,1711703400,600
filepath_to_file_11558,1711704000,600
filepath_to_file_11559,1711704600,600
filepath_to_file_11560,1711705200,600
filepath_to_file_11561,1711705800,600
filepath_to_file_11562,1711706400,600
filepath_to_file_11563,1711707000,600
filepath_to_file_11564,1711707600,600
filepath_to_file_11565,1711708200,600
filepath_to_file_11566,1711708800,600
filepath_to_file_11567,1711709400,600
filepath_to_file_11568,1711710000,600
filepath_to_file_11569,1711710600,600
filepath_to_file_11570,1711711200,600
filepath_to_file_11571,1711711800,600
filepath_to_file_11572,1711712400,600
filepath_to_file_11573,1711713000,600
filepath_to_file_11574,1711713600,600
filepath_to_file_11575,1711714200,600
filepath_to_file_11576,1711714800,600
filepath_to_file_11577,1711715400,600
filepath_to_file_11578,1711716000,600
filepath_to_file_11579,1711716600,600
filepath_to_file_11580,1711717200,600
filepath_to_file_11581,1711717800,600
filepath_to_file_11582,1711718400,600
filepath_to_file_11583,1711719000,600
filepath_to_file_11584,1711719600,600
filepath_to_file_11585,1711720200,600
filepath_to_file_11586,1711720800,600
filepath_to_file_11587,1711721400,600
filepath_to_file_11588,1711722000,600
filepath_to_file_11589,1711722600,600
filepath_to_file_11590,1711723200,600
filepath_to_file_11591,1711723800,600
filepath_to_file_11592,1711724400,600
filepath_to_file_11593,1711725000,600
filepath_to_file_11594,1711725600,600
filepath_to_file_11595,1711726200,600
filepath_to_file_11596,1711726800,600
filepath_to_file_11597,1711727400,600
filepath_to_file_11598,1711728000,600
filepath_to_file_11599,1711728600,600
filepath_to_file_11600,1711729200,600
filepath_to_file_11601,1711729800,600
filepath_to_file_11602,1711730400,600
filepath_to_file_11603,1711731000,600
filepath_to_file_11604,1711731600,600
filepath_to_file_11605,1711732200,600
filepath_to_file_11606,1711732800,600
filepath_to_file_11607,1711733400,600
filepath_to_file_11608,1711734000,600
filepath_to_file_11609,1711737000,600
filepath_to_file_11610,1711737600,600
filepath_to_file_11611,1711738200,600
filepath_to_file_11612,1711738800,600
filepath_to_file_11613,1711739400,600
filepath_to_file_11614,1711740000,600
filepath_to_file_11615,1711740600,600
filepath_to_file_11616,1711741200,600
filepath_to_file_11617,1711741800,600
filepath_to_file_11618,1711742400,600
filepath_to_file_11619,1711743000,600
filepath_to_file_11620,1711743600,600
filepath_to_file_11621,1711744200,600
filepath_to_file_11622,1711744800,600
filepath_to_file_11623,1711745400,600
filepath_to_file_11624,1711746000,600
filepath_to_file_11625,1711746600,600
filepath_to_file_11626,1711747200,600
filepath_to_file_11627,1711747800,600
filepath_to_file_11628,1711748400,600
filepath_to_file_11629,1711749000,600
filepath_to_file_11630,1711749600,600
filepath_to_file_11631,1711750200,600
filepath_to_file_11632,1711750800,600
filepath_to_file_11633,1711751400,600
filepath_to_file_11634,1711752000,600
filepath_to_file_11635,1711752600,600
filepath_to_file_11636,1711753200,600
filepath_to_file_11637,1711753800,600
filepath_to_file_11638,1711754400,600
filepath_to_file_11639,1711755000,600
filepath_to_file_11640,1711755600,600
filepath_to_file_11641,1711756200,600
filepath_to_file_11642,1711756800,600
filepath_to_file_11643,1711757400,600
filepath_to_file_11644,1711758000,600
filepath_to_file_11645,1711758600,600
filepath_to_file_11646,1711759200,600
filepath_to_file_11647,1711759800,600
filepath_to_file_11648,1711760400,600
filepath_to_file_11649,1711761000,600
filepath_to_file_11650,1711761600,600
filepath_to_file_11651,1711762200,600
filepath_to_file_11652,1711762800,600
filepath_to_file_11653,1711763400,600
filepath_to_file_11654,1711764000,600
filepath_to_file_11655,1711764600,600
filepath_to_file_11656,1711765200,600
filepath_to_file_11657,1711765800,600
filepath_to_file_11658,1711766400,600
filepath_to_file_11659,1711767000,600
filepath_to_file_11660,1711767600,600
filepath_to_file_11661,1711768200,600
filepath_to_file_11662,1711768800,600
filepath_to_file_11663,1711769400,600
filepath_to_file_11664,1711770000,600
filepath_to_file_11665,1711770600,600
filepath_to_file_11666,1711771200,600
filepath_to_file_11667,1711771800,600
filepath_to_file_11668,1711772400,600
filepath_to_file_11669,1711773000,600
filepath_to_file_11670,1711773600,600
filepath_to_file_11671,1711774200,600
filepath_to_file_11672,1711774800,600
filepath_to_file_11673,1711775400,600
filepath_to_file_11674,1711776000,600
filepath_to_file_11675,1711776600,600
filepath_to_file_11676,1711777200,600
filepath_to_file_11677,1711777800,600
filepath_to_file_11678,1711778400,600
filepath_to_file_11679,1711779000,600
filepath_to_file_11680,1711779600,600
filepath_to_file_11681,1711780200,600
filepath_to_file_11682,1711780800,600
filepath_to_file_11683,1711781400,600
filepath_to_file_11684,1711782000,600
filepath_to_file_11685,1711782600,600
filepath_to_file_11686,1711783200,600
filepath_to_file_11687,1711783800,600
filepath_to_file_11688,1711784400,600
filepath_to_file_11689,1711785000,600
filepath_to_file_11690,1711785600,600
filepath_to_file_11691,1711786200,600
filepath_to_file_11692,1711786800,600
filepath_to_file_11693,1711787400,600
filepath_to_file_11694,1711788000,600
filepath_to_file_11695,1711788600,600
filepath_to_file_11696,1711789200,600
filepath_to_file_11697,1711789800,600
filepath_to_file_11698,1711790400,600
filepath_to_file_11699,1711791000,600
filepath_to_file_11700,1711791600,600
filepath_to_file_11701,1711792200,600
filepath_to_file_11702,1711792800,600
filepath_to_file_11703,1711793400,600
filepath_to_file_11704,1711794000,600
filepath_to_file_11705,1711794600,600
filepath_to_file_11706,1711795200,600
filepath_to_file_11707,1711795800,600
filepath_to_file_11708,1711796400,600
filepath_to_file_11709,1711797000,600
filepath_to_file_11710,1711797600,600
filepath_to_file_11711,1711798200,600
filepath_to_file_11712,1711798800,600
filepath_to_file_11713,1711799400,600
filepath_to_file_11714,1711800000,600
filepath_to_file_11715,1711800600,600
filepath_to_file_11716,1711801200,600
filepath_to_file_11717,1711801800,600
filepath_to_file_11718,1711802400,600
filepath_to_file_11719,1711803000,600
filepath_to_file_11720,1711803600,600
filepath_to_file_11721,1711804200,600
filepath_to_file_11722,1711804800,600
filepath_to_file_11723,1711805400,600
filepath_to_file_11724,1711806000,600
filepath_to_file_11725,1711806600,600
filepath_to_file_11726,1711807200,600
filepath_to_file_11727,1711807800,600
filepath_to_file_11728,1711808400,600
filepath_to_file_11729,1711809000,600
filepath_to_file_11730,1711809600,600
filepath_to_file_11731,1711810200,600
filepath_to_file_11732,1711810800,600
filepath_to_file_11733,1711811400,600
filepath_to_file_11734,1711812000,600
filepath_to_file_11735,1711812600,600
filepath_to_file_11736,1711815000,600
filepath_to_file_11737,1711815600,600
filepath_to_file_11738,1711816200,600
filepath_to_file_11739,1711816800,600
filepath_to_file_11740,1711817400,600
filepath_to_file_11741,1711818000,600
filepath_to_file_11742,1711818600,600
filepath_to_file_11743,1711819200,600
filepath_to_file_11744,1711819800,600
filepath_to_file_11745,1711820400,600
filepath_to_file_11746,1711821000,600
filepath_to_file_11747,1711821600,600
filepath_to_file_11748,1711822200,600
filepath_to_file_11749,1711822800,600
filepath_to_file_11750,1711823400,600
filepath_to_file_11751,1711824000,600
filepath_to_file_11752,1711824600,600
filepath_to_file_11753,1711825200,600
filepath_to_file_11754,1711825800,600
filepath_to_file_11755,1711826400,600
filepath_to_file_11756,1711827000,600
filepath_to_file_11757,1711827600,600
filepath_to_file_11758,1711828200,600
filepath_to_file_11759,1711828800,600
filepath_to_file_11760,1711829400,600
filepath_to_file_11761,1711830000,600
filepath_to_file_11762,1711830600,600
filepath_to_file_11763,1711831200,600
filepath_to_file_11764,1711831800,600
filepath_to_file_11765,1711832400,600
filepath_to_file_11766,1711833000,600
filepath_to_file_11767,1711833600,600
filepath_to_file_11768,1711834200,600
filepath_to_file_11769,1711834800,600
filepath_to_file_11770,1711835400,600
filepath_to_file_11771,1711836000,600
filepath_to_file_11772,1711836600,600
filepath_to_file_11773,1711837200,600
filepath_to_file_11774,1711837800,600
filepath_to_file_11775,1711838400,600
filepath_to_file_11776,1711839000,600
filepath_to_file_11777,1711839600,600
filepath_to_file_11778,1711840200,600
filepath_to_file_11779,1711840800,600
filepath_to_file_11780,1711841400,600
filepath_to_file_11781,1711842000,600
filepath_to_file_11782,1711842600,600
filepath_to_file_11783,1711843200,600
filepath_to_file_11784,1711844400,600
filepath_to_file_11785,1711845000,600
filepath_to_file_11786,1711845600,600
filepath_to_file_11787,1711846200,600
filepath_to_file_11788,1711846800,600
filepath_to_file_11789,1711847400,600
filepath_to_file_11790,1711848000,600
filepath_to_file_11791,1711848600,600
filepath_to_file_11792,1711849200,600
filepath_to_file_11793,1711849800,600
filepath_to_file_11794,1711850400,600
filepath_to_file_11795,1711851000,600
filepath_to_file_11796,1711851600,600
filepath_to_file_11797,1711852200,600
filepath_to_file_11798,1711852800,600
filepath_to_file_11799,1711853400,600
filepath_to_file_11800,1711854000,600
filepath_to_file_11801,1711854600,600
filepath_to_file_11802,1711855200,600
filepath_to_file_11803,1711855800,600
filepath_to_file_11804,1711856400,600
filepath_to_file_11805,1711857000,600
filepath_to_file_11806,1711857600,600
filepath_to_file_11807,1711858200,600
filepath_to_file_11808,1711858800,600
filepath_to_file_11809,1711859400,600
filepath_to_file_11810,1711860000,600
filepath_to_file_11811,1711860600,600
filepath_to_file_11812,1711861200,600
filepath_to_file_11813,1711861800,600
filepath_to_file_11814,1711862400,600
filepath_to_file_11815,1711863000,600
filepath_to_file_11816,1711863600,600
filepath_to_file_11817,1711864200,600
filepath_to_file_11818,1711864800,600
filepath_to_file_11819,1711865400,600
filepath_to_file_11820,1711866000,600
filepath_to_file_11821,1711866600,600
filepath_to_file_11822,1711867200,600
filepath_to_file_11823,1711867800,600
filepath_to_file_11824,1711868400,600
filepath_to_file_11825,1711869000,600
filepath_to_file_11826,1711869600,600
filepath_to_file_11827,1711870200,600
filepath_to_file_11828,1711870800,600
filepath_to_file_11829,1711871400,600
filepath_to_file_11830,1711872000,600
filepath_to_file_11831,1711872600,600
filepath_to_file_11832,1711873200,600
filepath_to_file_11833,1711873800,600
filepath_to_file_11834,1711874400,600
filepath_to_file_11835,1711875000,600
filepath_to_file_11836,1711875600,600
filepath_to_file_11837,1711876200,600
filepath_to_file_11838,1711876800,600
filepath_to_file_11839,1711877400,600
filepath_to_file_11840,1711878000,600
filepath_to_file_11841,1711878600,600
filepath_to_file_11842,1711879200,600
filepath_to_file_11843,1711879800,600
filepath_to_file_11844,1711880400,600
filepath_to_file_11845,1711881000,600
filepath_to_file_11846,1711881600,600
filepath_to_file_11847,1711882200,600
filepath_to_file_11848,1711882800,600
filepath_to_file_11849,1711883400,600
filepath_to_file_11850,1711884000,600
filepath_to_file_11851,1711884600,600
filepath_to_file_11852,1711885200,600
filepath_to_file_11853,1711885800,600
filepath_to_file_11854,1711886400,600
filepath_to_file_11855,1711887000,600
filepath_to_file_11856,1711887600,600
filepath_to_file_11857,1711888200,600
filepath_to_file_11858,1711888800,600
filepath_to_file_11859,1711889400,600
filepath_to_file_11860,1711890000,600
filepath_to_file_11861,1711890600,600
filepath_to_file_11862,1711891200,600
filepath_to_file_11863,1711891800,600
filepath_to_file_11864,1711892400,600
filepath_to_file_11865,1711893000,600
filepath_to_file_11866,1711893600,600
filepath_to_file_11867,1711894200,600
filepath_to_file_11868,1711894800,600
filepath_to_file_11869,1711895400,600
filepath_to_file_11870,1711896000,600
filepath_to_file_11871,1711896600,600
filepath_to_file_11872,1711897200,600
filepath_to_file_11873,1711897800,600
filepath_to_file_11874,1711898400,600
filepath_to_file_11875,1711899000,600
filepath_to_file_11876,1711899600,600
filepath_to_file_11877,1711900200,600
filepath_to_file_11878,1711900800,600
filepath_to_file_11879,1711901400,600
filepath_to_file_11880,1711902000,600
filepath_to_file_11881,1711906200,600
filepath_to_file_11882,1711906800,600
filepath_to_file_11883,1711907400,600
filepath_to_file_11884,1711908000,600
filepath_to_file_11885,1711908600,600
filepath_to_file_11886,1711909200,600
filepath_to_file_11887,1711909800,600
filepath_to_file_11888,1711910400,600
filepath_to_file_11889,1711911000,600
filepath_to_file_11890,1711911600,600
filepath_to_file_11891,1711912200,600
filepath_to_file_11892,1711912800,600
filepath_to_file_11893,1711913400,600
filepath_to_file_11894,1711914000,600
filepath_to_file_11895,1711914600,600
filepath_to_file_11896,1711915200,600
filepath_to_file_11897,1711915800,600
filepath_to_file_11898,1711916400,600
filepath_to_file_11899,1711917000,600
filepath_to_file_11900,1711917600,600
filepath_to_file_11901,1711918200,600
filepath_to_file_11902,1711918800,600
filepath_to_file_11903,1711919400,600
filepath_to_file_11904,1711920000,600
filepath_to_file_11905,1711920600,600
filepath_to_file_11906,1711921200,600
filepath_to_file_11907,1711921800,600
filepath_to_file_11908,1711922400,600
filepath_to_file_11909,1711923000,600
filepath_to_file_11910,1711923600,600
filepath_to_file_11911,1711924200,600
filepath_to_file_11912,1711924800,600
filepath_to_file_11913,1711925400,600
filepath_to_file_11914,1711926000,600
filepath_to_file_11915,1711926600,600
filepath_to_file_11916,1711927200,600
filepath_to_file_11917,1711927800,600
filepath_to_file_11918,1711928400,600
filepath_to_file_11919,1711929000,600
filepath_to_file_11920,1711929600,600
filepath_to_file_11921,1711930200,600
filepath_to_file_11922,1711930800,600
filepath_to_file_11923,1711931400,600
filepath_to_file_11924,1711932000,600
filepath_to_file_11925,1711932600,600
filepath_to_file_11926,1711933200,600
filepath_to_file_11927,1711933800,600
filepath_to_file_11928,1711934400,600
filepath_to_file_11929,1711935000,600
filepath_to_file_11930,1711935600,600
filepath_to_file_11931,1711936200,600
filepath_to_file_11932,1711936800,600
filepath_to_file_11933,1711937400,600
filepath_to_file_11934,1711938000,600
filepath_to_file_11935,1711938600,600
filepath_to_file_11936,1711939200,600
filepath_to_file_11937,1711939800,600
filepath_to_file_11938,1711940400,600
filepath_to_file_11939,1711941000,600
filepath_to_file_11940,1711941600,600
filepath_to_file_11941,1711942200,600
filepath_to_file_11942,1711942800,600
filepath_to_file_11943,1711943400,600
filepath_to_file_11944,1711944000,600
filepath_to_file_11945,1711944600,600
filepath_to_file_11946,1711945200,600
filepath_to_file_11947,1711945800,600
filepath_to_file_11948,1711946400,600
filepath_to_file_11949,1711947000,600
filepath_to_file_11950,1711947600,600
filepath_to_file_11951,1711948200,600
filepath_to_file_11952,1711948800,600
filepath_to_file_11953,1711949400,600
filepath_to_file_11954,1711950000,600
filepath_to_file_11955,1711950600,600
filepath_to_file_11956,1711951200,600
filepath_to_file_11957,1711951800,600
filepath_to_file_11958,1711952400,600
filepath_to_file_11959,1711953000,600
filepath_to_file_11960,1711953600,600
filepath_to_file_11961,1711954200,600
filepath_to_file_11962,1711954800,600
filepath_to_file_11963,1711955400,600
filepath_to_file_11964,1711956000,600
filepath_to_file_11965,1711956600,600
filepath_to_file_11966,1711957200,600
filepath_to_file_11967,1711957800,600
filepath_to_file_11968,1711958400,600
filepath_to_file_11969,1711959000,600
filepath_to_file_11970,1711959600,600
filepath_to_file_11971,1711960200,600
filepath_to_file_11972,1711960800,600
filepath_to_file_11973,1711961400,600
filepath_to_file_11974,1711962000,600
filepath_to_file_11975,1711962600,600
filepath_to_file_11976,1711963200,600
filepath_to_file_11977,1711963800,600
filepath_to_file_11978,1711964400,600
filepath_to_file_11979,1711965000,600
filepath_to_file_11980,1711965600,600
filepath_to_file_11981,1711966200,600
filepath_to_file_11982,1711966800,600
filepath_to_file_11983,1711967400,600
filepath_to_file_11984,1711968000,600
filepath_to_file_11985,1711968600,600
filepath_to_file_11986,1711969200,600
filepath_to_file_11987,1711969800,600
filepath_to_file_11988,1711970400,600
filepath_to_file_11989,1711971000,600
filepath_to_file_11990,1711971600,600
filepath_to_file_11991,1711972200,600
filepath_to_file_11992,1711972800,600
filepath_to_file_11993,1711973400,600
filepath_to_file_11994,1711974000,600
filepath_to_file_11995,1711974600,600
filepath_to_file_11996,1711975200,600
filepath_to_file_11997,1711975800,600
filepath_to_file_11998,1711976400,600
filepath_to_file_11999,1711977000,600
filepath_to_file_12000,1711977600,600
filepath_to_file_12001,1711978200,600
filepath_to_file_12002,1711978800,600
filepath_to_file_12003,1711979400,600
filepath_to_file_12004,1711980000,600
filepath_to_file_12005,1711980600,600
filepath_to_file_12006,1711981200,600
filepath_to_file_12007,1711981800,600
filepath_to_file_12008,1711982400,600
filepath_to_file_12009,1711983000,600
filepath_to_file_12010,1711983600,600
filepath_to_file_12011,1711984200,600
filepath_to_file_12012,1711984800,600
filepath_to_file_12013,1711985400,600
filepath_to_file_12014,1711986000,600
filepath_to_file_12015,1711986600,600
filepath_to_file_12016,1711987200,600
filepath_to_file_12017,1711987800,600
filepath_to_file_12018,1711988400,600
filepath_to_file_12019,1711989000,600
filepath_to_file_12020,1711989600,600
filepath_to_file_12021,1711990200,600
filepath_to_file_12022,1711990800,600
filepath_to_file_12023,1711991400,600
filepath_to_file_12024,1711992000,600
filepath_to_file_12025,1711992600,600
filepath_to_file_12026,1711995600,600
filepath_to_file_12027,1711996200,600
filepath_to_file_12028,1711996800,600
filepath_to_file_12029,1711997400,600
filepath_to_file_12030,1711998000,600
filepath_to_file_12031,1711998600,600
filepath_to_file_12032,1711999200,600
filepath_to_file_12033,1711999800,600
filepath_to_file_12034,1712000400,600
filepath_to_file_12035,1712001000,600
filepath_to_file_12036,1712001600,600
filepath_to_file_12037,1712002200,600
filepath_to_file_12038,1712002800,600
filepath_to_file_12039,1712003400,600
filepath_to_file_12040,1712004000,600
filepath_to_file_12041,1712005200,600
filepath_to_file_12042,1712005800,600
filepath_to_file_12043,1712006400,600
filepath_to_file_12044,1712007000,600
